time,angle,angle_raw,outlier,angle_smooth,segment,airborne,angle_leg,angle_torso,n_skis,body_inclination,ski_inclination,knee_angle,hip_angle,view,ski_v_angle_2d,confidence,shot,frame,pose_method,camera_motion_px,joint_angles_2d.left_elbow,joint_angles_2d.right_elbow,joint_angles_2d.left_shoulder,joint_angles_2d.right_shoulder,joint_angles_2d.left_wrist,joint_angles_2d.right_wrist,joint_angles_2d.left_hip,joint_angles_2d.right_hip,joint_angles_2d.left_knee,joint_angles_2d.right_knee,joint_angles_2d.left_ankle,joint_angles_2d.right_ankle,joint_angles_2d.neck,joint_angles_3d.left_elbow,joint_angles_3d.right_elbow,joint_angles_3d.left_shoulder,joint_angles_3d.right_shoulder,joint_angles_3d.left_wrist,joint_angles_3d.right_wrist,joint_angles_3d.left_hip,joint_angles_3d.right_hip,joint_angles_3d.left_knee,joint_angles_3d.right_knee,joint_angles_3d.left_ankle,joint_angles_3d.right_ankle,joint_angles_3d.neck,posture_3d.leg_spread,posture_3d.arm_spread,posture_3d.trunk_twist,posture_3d.head_to_trunk,posture_3d.ankle_separation_m,posture_3d.knee_separation_m,posture_3d.wrist_separation_m,posture_3d.hand_to_hip_l_m,posture_3d.hand_to_hip_r_m,posture_3d.body_length_m,relative_to_ski_2d.body_line,relative_to_ski_2d.leg_line,relative_to_ski_2d.trunk,relative_to_ski_2d.head,relative_to_ski_2d.upper_arm_l,relative_to_ski_2d.upper_arm_r,relative_to_ski_2d.forearm_l,relative_to_ski_2d.forearm_r,relative_to_ski_2d.thigh_l,relative_to_ski_2d.thigh_r,relative_to_ski_2d.shank_l,relative_to_ski_2d.shank_r,relative_to_ski_2d.foot_l,relative_to_ski_2d.foot_r,segment_inclination_2d.body_line,segment_inclination_2d.leg_line,segment_inclination_2d.trunk,segment_inclination_2d.head,segment_inclination_2d.upper_arm_l,segment_inclination_2d.upper_arm_r,segment_inclination_2d.forearm_l,segment_inclination_2d.forearm_r,segment_inclination_2d.thigh_l,segment_inclination_2d.thigh_r,segment_inclination_2d.shank_l,segment_inclination_2d.shank_r,segment_inclination_2d.foot_l,segment_inclination_2d.foot_r,distances_rel_2d.shoulder_width,distances_rel_2d.hip_width,distances_rel_2d.ankle_separation,distances_rel_2d.knee_separation,distances_rel_2d.wrist_separation,distances_rel_2d.hand_to_hip_l,distances_rel_2d.hand_to_hip_r,distances_rel_2d.head_to_shoulder,center_of_mass_vs_ski.along_ski_from_ankles,center_of_mass_vs_ski.above_ski,skis.v_angle_2d,skis.axis_inclination_2d,skis.visible_length_rel,skis
61.8,2.64,2.64,False,2.64,1,True,8.98,-7.79,2,31.6,29.0,174.8,159.7,oblique,15.0,0.6,10,3708,track,,177.8,172.9,13.8,19.0,176.1,177.5,179.2,140.2,176.3,173.3,154.2,135.9,174.9,147.9,174.5,24.4,14.8,153.6,142.4,148.0,147.7,164.0,158.4,165.2,110.9,174.9,41.9,30.5,15.5,39.7,0.612,0.493,0.626,0.293,0.158,1.063,2.6,9.0,-7.8,-12.9,14.9,-5.2,17.1,-12.4,0.3,-26.0,-3.4,-19.3,-12.1,-88.3,31.6,37.9,21.2,16.1,-165.9,-145.8,-168.2,-138.7,-151.3,-125.0,-147.6,-131.7,-138.9,-62.7,0.237,0.144,0.521,0.407,0.462,0.159,0.163,0.121,0.67,0.065,15.0,29.0,2.932,
61.9,1.03,1.03,False,1.03,1,True,9.1,-12.13,2,31.8,30.8,178.5,154.6,oblique,16.0,0.6,10,3714,track,,173.5,158.4,7.9,17.6,174.4,175.6,172.3,136.9,178.8,178.2,177.2,154.9,174.0,146.9,159.7,16.5,13.0,158.9,128.7,150.1,141.1,164.9,165.3,172.3,136.7,165.5,60.6,22.1,35.1,22.6,0.769,0.567,0.535,0.226,0.17,1.06,1.0,9.1,-12.1,-6.1,14.8,-0.8,21.3,-22.4,-0.8,-26.3,-2.0,-24.5,0.6,-65.6,31.8,39.9,18.7,24.7,-164.0,-148.4,-170.5,-126.8,-148.4,-122.9,-147.2,-124.7,-149.8,-83.6,0.204,0.124,0.599,0.425,0.475,0.155,0.201,0.119,0.674,0.056,16.0,30.8,2.866,
62.0,0.83,0.83,False,0.83,1,True,9.69,-13.48,2,32.9,32.0,158.6,142.2,oblique,16.5,0.6,10,3720,track,,,,36.3,,,,172.3,112.1,168.4,148.8,177.2,150.6,168.6,149.1,173.0,35.3,26.6,129.1,111.3,157.9,139.6,172.0,156.1,139.1,130.3,120.7,68.3,51.0,119.6,91.0,0.783,0.523,0.42,0.182,0.259,1.12,0.8,9.7,-13.5,-2.0,-19.8,,,,8.8,-58.5,-2.7,-27.4,2.2,-88.8,32.9,41.7,18.6,30.0,-128.2,,,,-156.8,-89.4,-145.2,-120.6,-150.2,-56.7,0.116,0.039,0.594,0.466,0.454,0.246,0.211,0.134,0.676,0.062,16.5,32.0,2.947,
62.1,0.83,0.83,False,0.83,1,True,8.31,-11.3,2,35.0,34.2,173.4,155.9,oblique,17.6,0.6,10,3726,track,,174.8,175.0,10.6,23.1,178.0,167.6,177.1,134.7,175.4,171.3,175.3,111.1,176.6,148.5,175.6,24.1,17.4,152.9,140.7,146.4,140.0,161.8,170.3,170.7,117.1,172.2,43.2,31.6,16.2,39.1,0.735,0.521,0.621,0.266,0.16,1.068,0.8,8.3,-11.3,-14.7,16.4,-6.9,21.6,-11.8,2.8,-29.1,-1.7,-20.4,32.7,-77.4,35.0,42.5,22.9,19.5,-162.2,-138.9,-167.4,-134.0,-148.6,-116.7,-144.1,-125.4,-178.6,-43.2,0.24,0.153,0.587,0.404,0.494,0.155,0.188,0.113,0.669,0.047,17.6,34.2,2.888,
62.2,-0.41,-0.41,False,-0.41,1,True,5.54,-9.94,2,34.9,35.3,168.1,164.4,oblique,18.7,0.6,10,3732,track,,179.4,172.4,17.4,22.4,176.7,159.6,178.9,149.9,177.6,158.5,168.0,142.2,176.3,149.2,155.6,28.5,6.7,167.9,138.0,144.0,153.5,156.5,150.9,146.7,119.9,173.9,33.3,25.1,16.7,24.9,0.662,0.447,0.613,0.315,0.138,1.062,-0.4,5.5,-9.9,-13.6,20.8,-6.8,21.4,-14.4,4.4,-14.4,2.0,-35.9,-32.5,-83.9,34.9,40.8,25.3,21.7,-165.5,-137.9,-166.1,-130.3,-149.1,-130.3,-146.7,-108.8,2.8,-48.6,0.266,0.165,0.621,0.358,0.554,0.197,0.193,0.128,0.66,0.027,18.7,35.3,2.721,
62.3,-1.17,-1.17,False,-0.41,1,True,6.45,-13.24,2,35.8,37.0,168.6,159.8,oblique,19.1,0.6,10,3738,track,,,176.7,,24.0,,163.2,176.6,143.0,174.1,163.2,179.4,116.9,177.6,152.2,173.0,34.2,24.1,101.4,129.6,154.6,133.9,170.8,155.9,150.7,108.0,128.6,27.4,54.4,3.1,75.6,0.538,0.286,0.517,0.302,0.291,1.063,-1.2,6.4,-13.2,-15.6,,37.5,,34.2,9.7,-23.5,3.8,-40.4,14.1,-59.9,35.8,43.4,23.7,21.4,,179.5,,-177.2,-152.7,-119.5,-146.8,-102.6,-157.1,-22.9,0.052,0.058,0.56,0.302,0.491,0.277,0.273,0.114,0.656,0.027,19.1,37.0,2.685,
62.4,-0.13,-0.13,False,-1.03,1,True,5.38,-9.32,2,37.9,38.0,171.4,162.2,oblique,20.1,0.6,10,3744,track,,,,,,,,177.9,146.5,169.3,173.5,169.8,109.1,164.2,170.5,166.9,25.8,26.6,119.9,117.9,161.0,139.5,175.8,173.7,125.7,98.0,128.0,39.5,44.0,125.6,70.7,0.576,0.332,0.463,0.197,0.299,1.078,-0.1,5.4,-9.3,-25.1,,,,,14.7,-28.2,4.0,-34.6,80.1,-45.3,37.9,43.4,28.7,13.0,,,,,-156.7,-113.8,-146.0,-107.3,118.1,-7.3,0.075,0.018,0.583,0.334,0.512,0.247,0.277,0.132,0.669,0.029,20.1,38.0,2.876,
62.5,-1.03,-1.03,False,-0.58,1,True,5.09,-11.38,2,38.3,39.3,170.4,159.6,oblique,21.4,0.6,10,3750,track,,165.5,146.2,12.9,2.4,177.9,145.7,175.9,143.4,177.7,163.0,160.4,87.9,169.0,151.7,168.8,26.3,8.2,156.8,117.3,149.8,144.0,159.4,155.0,149.4,113.9,159.8,29.2,17.3,15.0,50.5,0.651,0.394,0.459,0.346,0.101,1.076,-1.0,5.1,-11.4,-22.4,17.6,14.5,32.1,-19.3,8.8,-19.8,6.5,-36.8,78.0,-32.5,38.3,44.4,27.9,16.9,-158.3,-155.2,-172.8,-121.4,-149.5,-120.9,-147.2,-103.9,117.3,6.8,0.239,0.133,0.624,0.368,0.496,0.224,0.141,0.112,0.664,0.023,21.4,39.3,2.836,
62.6,,-2.09,False,-1.03,1,True,,,2,37.7,39.8,177.5,155.2,frontal,22.3,0.1,10,3756,track,,169.7,139.9,12.8,8.9,168.9,169.8,178.0,132.3,176.8,178.2,165.5,132.9,175.5,148.8,161.8,22.4,8.8,165.6,113.7,151.8,137.1,157.5,175.9,157.3,118.1,168.1,37.8,16.7,28.4,41.4,0.633,0.417,0.471,0.312,0.101,1.035,-2.1,5.2,-13.5,-18.0,20.3,9.8,30.6,-30.4,9.4,-29.0,6.2,-27.2,60.4,-79.8,37.7,45.1,26.3,21.8,-160.5,-149.9,-170.8,-109.8,-149.6,-111.2,-146.4,-112.9,159.5,-40.0,0.233,0.135,0.627,0.429,0.541,0.228,0.183,0.119,0.658,0.016,22.3,39.8,2.882,
62.7,,-3.95,False,,1,True,,,2,36.6,40.5,163.3,160.6,frontal,22.5,0.1,10,3762,track,,169.5,176.7,15.0,21.3,179.6,169.2,175.1,146.0,171.9,154.6,158.2,141.7,175.1,148.3,165.1,22.2,10.0,162.2,127.4,155.8,143.2,149.3,149.4,157.8,134.1,173.4,27.1,26.3,16.8,36.8,0.618,0.361,0.597,0.337,0.138,1.031,-3.9,1.4,-12.7,-17.6,20.8,-3.0,31.2,-6.3,10.7,-15.7,18.7,-41.1,65.0,-75.1,36.6,41.9,27.8,22.9,-160.2,-136.5,-170.7,-133.1,-150.1,-123.8,-158.2,-98.4,155.5,-34.6,0.279,0.169,0.705,0.399,0.592,0.252,0.178,0.119,0.659,-0.017,22.5,40.5,2.786,
62.8,,-1.07,False,,1,True,,,2,39.8,40.9,167.5,158.3,frontal,23.4,0.1,10,3768,track,,172.9,172.8,16.6,19.3,169.5,175.1,173.9,142.6,175.7,159.3,152.3,103.6,167.8,152.2,163.2,23.3,10.4,159.4,129.8,152.6,144.5,161.0,155.9,160.4,123.8,165.4,36.5,28.8,17.8,54.0,0.751,0.455,0.606,0.291,0.144,1.042,-1.1,5.3,-11.3,-23.5,21.8,-2.8,28.9,-10.1,11.3,-21.0,7.0,-41.6,72.4,-42.2,39.8,46.2,29.6,17.4,-160.9,-136.3,-168.0,-129.1,-150.4,-118.2,-146.2,-97.5,148.5,-1.3,0.257,0.156,0.697,0.422,0.546,0.209,0.181,0.113,0.661,0.024,23.4,40.9,2.725,
62.9,,0.22,False,,1,True,,,2,40.9,40.6,174.6,156.7,frontal,24.5,0.1,10,3774,track,,168.7,176.9,12.8,21.8,173.0,177.3,178.0,135.4,179.7,169.5,153.0,118.2,168.0,152.0,170.3,19.2,13.1,162.1,118.4,154.4,123.1,163.7,164.7,142.6,87.9,170.4,38.7,27.4,22.1,45.9,0.68,0.417,0.539,0.268,0.16,1.01,0.2,7.8,-12.4,-24.4,19.7,-4.4,31.0,-7.5,8.9,-27.3,8.6,-37.9,83.0,-47.6,40.9,48.5,28.2,16.3,-159.1,-134.9,-170.3,-131.8,-148.3,-112.0,-148.0,-101.5,123.7,-7.0,0.235,0.154,0.676,0.427,0.534,0.208,0.172,0.104,0.662,0.043,24.5,40.6,2.794,
63.0,,-0.09,False,,1,True,,,2,40.7,40.7,175.6,157.3,frontal,24.4,0.1,10,3780,track,,171.0,171.7,14.2,23.1,178.1,174.0,176.2,138.5,177.3,173.9,155.8,118.3,170.3,151.2,175.1,26.8,15.6,159.3,120.1,154.0,126.6,165.1,178.8,151.1,96.7,169.0,35.2,37.1,15.5,50.8,0.684,0.452,0.625,0.314,0.125,1.028,-0.1,6.0,-10.8,-20.6,19.4,-7.4,28.5,0.9,9.0,-25.8,6.4,-31.9,85.0,-63.2,40.7,46.8,29.9,20.2,-158.7,-131.9,-167.7,-140.1,-148.3,-113.5,-145.6,-107.4,135.7,-22.5,0.271,0.186,0.691,0.466,0.537,0.219,0.135,0.113,0.67,0.032,24.4,40.7,2.887,
63.1,,-0.86,False,,1,True,,,2,40.1,41.0,174.9,156.3,frontal,25.1,0.1,10,3786,track,,170.3,169.2,14.5,23.7,180.0,174.3,176.7,136.0,176.1,173.7,152.9,136.2,171.0,148.6,172.3,24.6,16.5,156.4,122.3,152.6,128.3,166.6,171.6,159.6,110.6,174.1,41.7,36.5,19.6,39.8,0.653,0.454,0.629,0.308,0.15,0.996,-0.9,4.7,-10.3,-19.4,19.4,-8.8,29.1,2.0,8.2,-29.1,4.2,-22.8,76.6,-82.6,40.1,45.7,30.6,21.6,-158.4,-130.2,-168.1,-141.0,-147.2,-109.9,-143.3,-116.2,144.4,-56.4,0.279,0.187,0.702,0.466,0.557,0.216,0.16,0.126,0.674,0.018,25.1,41.0,2.789,
63.2,,-2.12,False,,1,True,,,2,39.2,41.3,179.1,155.0,frontal,25.2,0.1,10,3792,track,,,,,,,,175.3,134.7,178.8,179.5,177.1,120.1,157.9,134.0,166.9,26.7,29.7,142.5,139.8,150.2,123.3,165.3,179.0,139.0,96.1,154.9,37.2,50.4,41.4,57.5,0.613,0.398,0.443,0.26,0.36,1.006,-2.1,6.3,-15.1,6.9,,,,,8.2,-27.8,7.0,-28.3,79.5,-70.1,39.2,47.6,26.2,48.2,,,,,-146.9,-110.9,-145.7,-110.4,141.8,-28.8,0.167,0.143,0.596,0.396,0.445,0.229,0.355,0.071,0.652,0.024,25.2,41.3,2.625,
63.3,,0.16,False,,1,True,,,2,41.7,41.5,171.7,159.4,frontal,25.7,0.1,10,3798,track,,,,,,,,165.9,152.8,169.9,173.5,157.0,87.1,158.5,142.0,168.0,31.2,36.3,117.8,111.0,152.6,140.2,161.6,137.2,150.8,109.0,106.8,51.1,59.1,58.8,98.1,0.615,0.412,0.522,0.201,0.423,1.039,0.2,1.9,-2.6,-24.1,,,,,17.9,-26.0,7.8,-32.5,72.8,-36.9,41.7,43.4,38.9,17.4,,,,,-156.3,-112.5,-146.2,-106.0,148.7,4.6,0.089,0.092,0.652,0.411,0.522,0.214,0.397,0.11,0.659,0.016,25.7,41.5,2.738,
63.4,,2.69,False,,1,True,,,2,44.1,41.5,166.1,158.6,frontal,26.6,0.1,10,3804,track,,170.6,,27.6,,174.4,,159.8,157.3,171.6,,174.6,,143.8,147.0,172.2,25.9,16.0,162.3,108.7,154.1,142.0,161.1,161.8,151.5,107.1,130.0,42.4,35.4,13.5,61.3,0.639,0.445,0.604,0.303,0.177,1.04,,,1.6,-34.6,21.6,,31.0,,14.2,-20.4,5.9,,46.5,-67.8,,,43.1,6.9,-160.2,,-169.6,,-152.8,-118.2,-144.4,,175.0,-26.3,0.244,0.179,0.722,0.454,0.611,0.282,0.202,0.139,0.662,0.038,26.6,41.5,2.685,
63.5,,-0.7,False,,1,True,,,2,41.1,41.8,163.5,154.0,frontal,27.0,0.096,10,3810,track,,,178.4,,29.1,,179.4,178.9,129.2,179.7,147.3,169.7,103.3,154.7,167.9,161.5,37.2,28.1,137.1,106.7,157.0,116.9,174.6,132.5,154.8,79.2,123.0,62.1,57.0,17.9,85.5,0.521,0.441,0.539,0.259,0.374,1.057,-0.7,4.0,-8.7,-34.0,,36.3,,34.8,11.1,-43.5,11.4,-10.8,1.2,-60.4,41.1,45.7,33.1,7.8,,-174.6,,-173.0,-149.4,-94.7,-149.6,-127.4,43.0,-18.6,0.063,0.056,0.527,0.379,0.563,0.259,0.348,0.093,0.677,0.011,27.0,41.8,2.263,
63.6,,0.69,False,,1,True,,,2,42.6,41.9,165.2,155.2,frontal,27.2,0.094,10,3816,track,,,,24.4,,,,178.3,132.1,173.7,,147.5,,157.7,151.1,168.4,35.7,28.9,167.3,115.5,162.8,106.7,177.0,111.5,133.2,104.5,139.0,67.8,51.4,74.9,53.3,0.567,0.502,0.512,0.271,0.339,1.071,,,-10.4,-32.7,-12.7,,,,10.1,-39.3,3.8,,81.8,,,,31.6,9.2,-125.4,,,,-148.2,-98.8,-141.9,,140.1,,0.08,0.095,0.567,0.401,0.513,0.292,0.312,0.061,0.669,0.041,27.2,41.9,2.245,
63.7,,2.29,False,,1,True,,,2,44.7,42.4,176.4,158.5,frontal,26.6,0.1,10,3822,track,,167.7,170.7,17.3,28.9,179.9,168.2,174.5,142.4,178.9,174.0,152.8,126.6,160.9,147.3,168.8,24.3,25.8,165.1,129.6,153.8,136.5,156.5,172.2,161.9,117.9,154.0,45.4,41.6,13.1,61.2,0.694,0.464,0.752,0.317,0.249,1.027,2.3,7.2,-5.9,-25.0,20.5,-20.7,32.7,-11.4,8.7,-29.4,9.8,-35.4,42.6,-68.3,44.7,49.6,36.5,17.4,-158.1,-116.9,-170.3,-126.2,-146.3,-108.2,-147.4,-102.2,179.8,-25.9,0.25,0.182,0.714,0.454,0.628,0.245,0.229,0.099,0.669,0.054,26.6,42.4,2.282,
63.8,,-0.13,False,,1,True,,,2,41.9,42.0,171.5,156.4,frontal,27.7,0.1,10,3828,track,,,,,,,,172.9,140.0,175.9,167.1,170.7,160.8,176.4,149.5,173.2,8.4,14.6,167.3,110.6,154.1,132.5,169.3,155.3,156.0,130.2,168.7,34.1,4.9,9.8,44.6,0.454,0.362,0.244,0.154,0.209,1.128,-0.1,5.7,-12.2,-15.8,,,,,2.8,-25.8,6.8,-12.9,7.0,-57.6,41.9,47.8,29.8,26.2,,,,,-140.7,-112.2,-144.8,-125.1,-144.9,-80.4,0.198,0.142,0.447,0.316,0.243,0.076,0.188,0.072,0.703,0.025,27.7,42.0,2.041,
63.9,,1.55,False,,1,True,,,2,44.1,42.6,174.9,155.6,frontal,28.0,0.1,10,3834,track,,,154.9,,44.6,,177.2,173.2,138.0,177.3,172.5,171.6,128.6,155.4,150.2,173.3,24.1,26.4,157.2,126.5,152.4,128.2,159.6,159.5,173.1,117.9,152.4,48.2,43.3,6.0,59.8,0.703,0.466,0.73,0.327,0.215,1.011,1.5,6.3,-7.1,-31.7,,-34.0,,-8.9,9.0,-31.4,11.8,-38.9,63.1,-65.5,44.1,48.9,35.5,10.9,,-103.4,,-128.5,-146.4,-106.0,-149.2,-98.5,159.5,-22.9,0.296,0.192,0.81,0.478,0.672,0.268,0.221,0.113,0.679,0.04,28.0,42.6,2.452,
64.0,,3.21,False,,1,True,,,2,44.8,41.6,159.1,150.0,frontal,26.9,0.088,10,3840,track,,,,,,,,179.0,121.0,171.1,,162.6,,176.1,151.0,164.0,27.8,35.3,56.7,98.5,161.7,116.0,171.9,128.5,135.0,122.4,115.1,67.1,52.0,151.7,80.3,0.523,0.451,0.522,0.225,0.387,1.092,,,-10.0,-13.9,,,,,12.3,-50.6,3.4,,48.4,,,,31.6,27.7,,,,,-150.7,-87.8,-141.8,,173.2,,0.058,0.038,0.566,0.415,0.507,0.237,0.305,0.074,0.697,0.075,26.9,41.6,1.996,
64.1,,4.89,False,,1,True,,,2,46.4,41.5,174.4,153.9,frontal,28.0,0.1,10,3846,track,,,161.9,19.4,43.8,,177.5,173.9,134.0,179.5,169.3,153.1,119.1,155.1,148.9,172.1,32.3,23.7,160.0,130.9,150.4,117.9,162.4,150.7,162.7,101.5,146.8,59.7,49.6,7.4,76.8,0.772,0.577,0.775,0.377,0.215,1.013,4.9,9.6,-4.2,-29.2,19.5,-36.4,,-18.3,6.3,-38.6,5.8,-27.9,39.8,-59.1,46.4,51.1,37.2,12.3,-158.0,-102.1,,-120.2,-144.8,-100.0,-144.3,-110.6,-178.3,-17.6,0.277,0.192,0.725,0.5,0.665,0.26,0.217,0.098,0.681,0.081,28.0,41.5,1.998,
64.2,,5.15,False,,1,True,,,2,45.5,40.3,175.3,153.7,frontal,28.7,0.1,10,3852,track,,170.3,167.4,19.8,39.6,173.0,176.5,170.5,136.8,176.0,174.6,179.2,168.3,160.5,148.6,172.0,32.5,22.4,159.1,129.4,152.8,121.0,157.1,152.7,166.7,131.6,155.7,51.8,47.5,8.7,81.6,0.683,0.507,0.77,0.386,0.203,1.029,5.1,9.5,-2.7,-22.2,18.4,-33.7,28.0,-21.1,8.0,-37.2,4.1,-31.8,39.0,-76.3,45.5,49.8,37.7,18.1,-158.0,-106.0,-167.7,-118.6,-147.7,-102.4,-143.7,-107.9,-178.7,-63.4,0.291,0.206,0.769,0.518,0.716,0.296,0.218,0.095,0.67,0.081,28.7,40.3,1.926,
64.3,,7.67,False,,1,True,,,2,47.9,40.2,172.5,150.4,frontal,29.7,0.1,10,3858,track,,165.0,165.1,22.1,41.9,173.0,166.4,161.0,139.9,170.0,175.0,174.9,136.5,152.4,147.9,165.0,29.0,20.9,168.6,126.8,143.9,137.5,150.2,150.9,155.4,144.8,146.3,55.9,43.3,4.8,76.5,0.675,0.519,0.763,0.354,0.22,1.026,7.7,10.5,2.3,-25.3,14.6,-40.2,29.6,-25.3,11.5,-38.4,1.6,-33.4,6.3,-87.5,47.9,50.7,42.5,14.9,-154.4,-99.6,-169.4,-114.5,-151.3,-101.4,-141.4,-106.4,-146.1,-47.3,0.311,0.219,0.785,0.565,0.7,0.272,0.213,0.102,0.674,0.105,29.7,40.2,2.014,
64.4,,7.22,False,,1,True,,,2,46.8,39.6,164.9,145.7,frontal,29.4,0.1,10,3864,track,,164.7,166.8,22.3,42.2,170.2,168.8,167.0,124.4,175.7,154.1,147.2,127.5,158.2,147.0,166.8,26.2,25.0,167.7,121.5,152.1,123.5,150.4,144.6,166.4,125.1,154.8,60.5,45.7,8.9,56.5,0.692,0.535,0.768,0.34,0.237,0.998,7.2,11.1,0.5,-21.3,17.5,-39.7,32.8,-26.5,8.3,-53.1,4.0,-27.2,83.3,-70.3,46.8,50.7,40.1,18.3,-157.9,-100.7,-173.2,-113.9,-148.6,-87.3,-144.4,-113.2,122.9,-30.7,0.296,0.195,0.817,0.591,0.719,0.289,0.245,0.112,0.669,0.1,29.4,39.6,2.276,
64.5,,12.02,False,,1,True,,,2,50.7,38.7,174.0,145.1,frontal,30.4,0.1,10,3870,track,,160.3,151.2,28.3,55.1,172.7,171.1,152.1,138.0,168.2,179.9,176.7,128.1,132.4,144.6,162.1,27.3,24.2,173.0,114.3,140.6,136.2,149.0,157.6,161.7,134.2,131.1,61.5,45.4,2.9,66.8,0.729,0.534,0.706,0.345,0.199,1.048,12.0,13.8,8.6,-39.1,11.2,-56.6,30.9,-27.8,10.8,-43.5,-1.1,-43.7,10.2,-60.3,50.7,52.5,47.2,-0.4,-152.5,-84.7,-172.2,-113.5,-152.1,-97.8,-140.2,-97.7,-151.5,-21.6,0.317,0.206,0.86,0.573,0.717,0.298,0.214,0.12,0.672,0.152,30.4,38.7,2.045,
64.6,,42.64,False,,1,True,,,2,51.1,8.4,175.3,150.2,frontal,29.1,0.1,10,3876,track,,165.2,165.2,23.6,47.1,170.7,177.2,161.7,138.7,172.1,178.5,163.2,139.4,153.8,144.1,163.7,25.8,24.0,164.5,111.6,148.0,130.1,156.9,151.4,161.0,128.9,142.4,62.6,44.1,7.9,51.1,0.735,0.534,0.672,0.308,0.199,1.046,42.6,45.9,35.5,9.3,-16.7,-78.6,-1.8,-63.8,-21.9,-72.8,-29.8,-74.3,-5.2,-40.0,51.1,54.3,43.9,17.7,-154.9,-93.0,-169.8,-107.7,-149.7,-98.8,-141.7,-97.3,-166.4,-31.6,0.268,0.201,0.838,0.533,0.688,0.279,0.211,0.105,0.503,0.49,29.1,8.4,2.301,
64.7,,41.9,False,,1,True,,,2,49.7,7.8,174.2,146.5,frontal,29.8,0.1,10,3882,track,,167.6,162.3,25.2,43.7,176.5,175.9,160.5,132.5,171.5,176.9,159.8,123.1,155.9,148.5,157.8,36.4,23.5,159.1,112.7,149.7,133.2,164.9,165.0,168.1,126.8,146.1,58.7,48.0,13.7,65.6,0.785,0.531,0.647,0.367,0.219,1.074,41.9,45.1,35.1,11.0,-16.4,-73.8,-4.0,-56.1,-22.1,-77.7,-30.7,-74.6,8.3,-6.2,49.7,52.9,42.9,18.8,-155.7,-98.3,-168.2,-116.1,-150.0,-94.5,-141.5,-97.6,179.6,1.6,0.296,0.192,0.889,0.559,0.664,0.274,0.199,0.096,0.508,0.482,29.8,7.8,1.76,
64.8,,11.44,False,,1,True,,,2,49.2,37.7,172.6,143.7,frontal,31.4,0.1,10,3888,track,,173.6,176.9,21.9,38.6,179.6,176.9,168.7,118.8,172.0,173.2,178.0,113.4,151.3,146.7,161.3,34.5,22.6,156.3,108.0,151.3,123.9,161.8,166.9,164.1,134.6,145.6,70.3,48.5,15.2,72.0,0.855,0.596,0.704,0.366,0.197,1.042,11.4,18.5,-2.0,-30.6,17.1,-31.6,23.5,-28.5,6.6,-54.2,-1.4,-47.4,39.1,-38.2,49.2,56.2,35.8,7.1,-159.4,-110.7,-165.8,-113.8,-148.8,-88.0,-140.8,-94.8,178.7,-0.5,0.309,0.19,0.889,0.56,0.711,0.283,0.242,0.07,0.667,0.175,31.4,37.7,2.092,
64.9,,12.44,False,,1,True,,,2,50.4,37.9,177.2,147.1,frontal,32.3,0.1,10,3894,track,,170.5,164.6,23.4,46.3,178.1,175.4,166.8,127.4,176.9,177.6,163.5,110.7,149.4,148.7,166.7,33.3,23.9,158.4,123.3,152.2,126.9,162.9,171.7,171.7,122.3,142.2,61.2,49.5,9.0,74.0,0.815,0.562,0.793,0.368,0.228,0.992,12.4,17.6,1.9,-28.7,15.6,-43.6,25.1,-28.2,5.4,-49.9,2.3,-47.5,20.5,-31.6,50.4,55.5,39.8,9.2,-157.7,-98.4,-167.2,-113.9,-147.5,-92.1,-144.4,-94.6,-162.6,6.3,0.321,0.219,0.923,0.614,0.734,0.297,0.224,0.102,0.669,0.177,32.3,37.9,2.24,
65.0,,13.69,False,,1,True,,,2,51.1,37.4,175.0,146.4,frontal,34.0,0.1,10,3900,track,,169.0,160.0,23.3,47.9,176.5,174.1,163.0,129.8,174.7,175.2,177.8,108.5,148.1,147.0,166.7,29.6,21.6,162.6,122.5,148.9,132.4,159.0,173.8,167.5,125.5,147.5,62.2,44.1,9.9,68.8,0.794,0.548,0.741,0.361,0.206,1.014,13.7,17.7,5.9,-26.0,12.2,-49.8,23.2,-29.8,5.9,-52.1,0.7,-47.3,8.7,-32.8,51.1,55.2,43.4,11.5,-154.8,-92.8,-165.8,-112.8,-148.5,-90.5,-143.2,-95.3,-151.3,4.6,0.316,0.223,0.92,0.612,0.722,0.279,0.223,0.109,0.664,0.183,34.0,37.4,1.882,
65.1,,9.14,False,,1,True,,,2,47.3,38.2,151.7,154.5,frontal,34.5,0.1,10,3906,full,,165.5,177.4,36.8,13.5,150.1,177.3,134.3,174.8,146.5,156.8,160.3,149.1,179.9,152.3,163.3,34.8,36.2,115.8,118.8,134.9,162.7,150.4,145.0,132.3,110.2,99.7,40.2,57.0,13.4,120.8,0.81,0.395,0.573,0.213,0.275,1.032,9.1,20.5,-11.3,-11.2,-22.7,21.9,-37.2,24.5,-31.5,13.6,-65.1,-9.5,-87.9,48.3,47.3,58.8,26.9,27.0,-119.1,-163.7,-104.6,-166.3,-110.3,-155.4,-76.7,-132.2,-49.7,169.9,0.209,0.183,0.878,0.465,0.657,0.255,0.226,0.097,0.662,0.184,34.5,38.2,1.851,
